xs,ys,cat
-0.0878783082603083,-0.8791014176501937,0.0
-1.0137396730197457,1.0582797577869516,1.0
0.24966837347333942,-0.3585684253836305,0.0
0.7687595474246416,0.18140516649819782,0.0
-0.7670918504475858,0.5426059845947017,0.0
-0.33711844127416446,1.2969279697957197,1.0
-0.6916603130992682,-0.8459105428438897,1.0
-0.7565411287049247,-0.7109602662161907,1.0
0.2573913272623805,-1.1850103047883087,1.0
1.2702163917566707,-0.08976627811688595,1.0
-0.20916667890493856,0.5499979380916764,0.0
0.28463287237360035,-0.15573463987777983,0.0
-0.06612086636946249,-0.6677462119853809,0.0
0.12027226544499328,1.2812673659841622,1.0
0.5124907954820824,-0.10642467528601794,0.0
-5.270013923514634E-5,0.5143169303474742,0.0
-0.285023650650729,0.5402603679166403,0.0
-1.3268733030754065,-0.035098787446242424,1.0
-0.19337939205046467,0.674020174224718,0.0
-0.0538774977362844,-0.7580480623358138,0.0
-0.7509195733940905,-0.8431386127532243,1.0
0.5246194330170517,1.0806361772158803,1.0
0.3634981792101046,0.9685972110248273,0.0
0.6327927968487633,0.7279533062095792,1.0
-0.5873858197176056,0.23811741875848397,0.0
0.06850986397934691,1.189002963029436,1.0
0.35641252750455643,-1.236972334223111,1.0
-0.35948668121598343,0.8407829092209528,1.0
-0.8885962094510839,-0.008348496639424583,0.0
-0.5672007415220542,-0.868308547316763,1.0
0.13816817114786,0.9883690748017878,1.0
1.1545051689156822,-0.6319804853973513,1.0
-0.5366229099552791,0.5537697606098975,0.0
0.7342137219401235,0.5937887790788442,0.0
1.215173516147286,-0.2735521545716192,1.0
-1.0200343496124404,0.8110189143718542,1.0
-0.7515775800770794,1.1463917710322817,1.0
-0.8043794507150288,-0.5115818821940527,0.0
-0.36937320187719813,-0.612764361678264,0.0
-1.3178239736298074,-0.2818100130634728,1.0
0.6677437152066394,0.05044178451123429,1.0
-0.28302039272386637,-0.833356455728269,1.0
1.0266241738383608,-0.9194695335567483,1.0
1.1294665266357087,0.10130220734217456,1.0
0.9375670862362053,-0.3859359927022172,0.0
-0.6606797360710248,0.02136979064878978,0.0
-0.12740811525741752,-1.01124484912695,1.0
-0.5441030923132789,-0.6107681585448187,0.0
-0.6072766395140945,0.17455876755918676,0.0
0.4351245113430815,-0.8000493543464686,0.0
-1.3102420151938265,-0.04242587520602991,1.0
1.0171621736676253,-0.2346404517379825,0.0
0.3053397302073185,-1.3043114211064897,1.0
-1.3214355458114928,-0.7516409769943552,1.0
-0.03932099253384765,1.1239850247407819,1.0
0.910482073284372,0.549082572099098,0.0
-0.20096826581821225,-0.9253255575444967,1.0
0.5808391846295928,-0.3295508596181254,0.0
-0.44436868323156825,0.6774271202056013,0.0
0.36947041179213536,0.43731193225869264,0.0
0.5194773891003633,1.293155841936468,1.0
-0.1034314417502139,-1.2249681237289058,1.0
1.2861804848787948,0.08075111252216165,1.0
-1.1170464767333188,0.23800597207009308,1.0
-0.522751532249025,-1.0080242516558808,1.0
-0.6154818264489237,0.5064177055303614,0.0
0.8383651259405502,-0.3337727303294832,0.0
0.5158868768202994,0.8388854653657895,0.0
-0.7135187941106501,1.0745507797483895,1.0
1.1876489882616539,0.1885609436430907,1.0
0.6514300534659013,0.3559102612775326,0.0
-0.29780267601113347,-1.4842716642811076,1.0
-0.43262272748195474,-0.6219060485442857,0.0
-0.4057406207387286,-0.7671520039652895,0.0
0.567705805768265,0.8358232603009687,0.0
0.17543244409795533,0.7828914605079951,0.0
0.9794540039293668,-0.7950558336387344,1.0
-0.12298020768795244,1.0044805451105945,0.0
0.6473182175122604,-0.086541430649522,0.0
0.8793101651975807,0.7326913832751111,0.0
1.3430154395211844,0.13039189279566754,1.0
0.17907121721484318,-0.9214118387898178,1.0
-0.6069809554750698,-0.7768447855128122,1.0
-1.2497680381487815,-0.35797872852953927,1.0
0.7451032065831656,0.020597678585635954,0.0
-0.0984668877879957,0.6963180870577785,0.0
0.36640281000542624,-0.1436563902953772,0.0
-0.9036918890621708,0.6689446797676524,1.0
-1.0988718809472942,0.042916999960181196,1.0
-0.9392140195885278,0.68208703497209,1.0
0.6610949587801552,-0.9919083238627465,1.0
0.8055606178607075,-0.6416003819535909,1.0
0.14082391630820643,-1.042166612969182,1.0
-0.19773856589292485,-0.4216297732746771,0.0
-0.5284354962256739,0.023054222835658073,0.0
-0.7413757399429033,0.5879183657346214,1.0
0.6344534076284256,0.5232380404461273,0.0
-0.09260254589097326,-0.8543848471292255,0.0
0.5906063835242413,0.49514763871884093,0.0
-0.9824192394330291,-1.2119427173004687,1.0
-0.8930115635885465,0.6596851700634677,1.0
0.43923891569792795,-0.9999317165440299,1.0
1.2612456508763739,-0.18968260619428162,1.0
0.14161928338116184,1.5622263295812728,1.0
-0.9394920707962061,0.2027564814019883,1.0
0.4010824496662398,0.23882472313939626,0.0
-0.6096619611491411,-1.1515899001977157,1.0
-0.38080729080911285,-0.710572663377611,0.0
0.44724656779881783,1.0152858909727074,1.0
-0.8037244537007128,-0.16831214334426606,1.0
-0.1647099232339327,-0.4012693465218246,0.0
-0.846274400880266,0.24910428727329795,0.0
-0.5683579886250054,1.0284780382461527,1.0
0.5954891657619745,0.9412197232441397,1.0
-0.9722682107491526,-0.06681384963489878,0.0
0.017698584928143888,0.8848767075477413,0.0
-0.34633367093674716,-1.0956744255581234,1.0
-1.047328861290725,-0.6576198457709107,1.0
-0.9234276191609092,0.3602909700271273,1.0
0.18623549316600557,-0.7917316762736903,0.0
-0.04629993173763336,0.862021152875974,0.0
-0.9677744236436648,0.13781393864130545,1.0
-0.6558027474061129,0.06098338797588076,0.0
0.7753287411803584,0.9724270374983796,0.0
-0.7249963439293458,0.6420803994411484,0.0
-0.9853587734559955,-0.2739026306361735,0.0
-0.5369610783068248,-0.40591676956498945,0.0
-0.39709685974527564,0.4098541831598885,0.0
-0.2849817667846182,0.8493868632517027,0.0
-0.22453919891477786,0.14587166116725378,0.0
-1.0771091645033513,0.2800514353692789,1.0
-0.6274618770480568,0.18970003991818304,0.0
0.5383924134595628,-0.7135102427718477,0.0
0.02752853184242699,-0.7405522001190546,1.0
-0.3641576549044499,-0.7025459829900514,0.0
-1.5038551032020142,-0.42135623536601363,1.0
0.16200280265106767,-0.5266747987251054,0.0
-0.5817830814609127,0.1461932072721315,0.0
-0.8388614632805496,0.3539615422802484,0.0
0.18202104914222,-0.9374926665583634,1.0
-0.355058349034655,-0.0977473440549801,0.0
0.870850623940032,-0.28137458557938977,0.0
0.005981632699634462,0.8877953495866676,1.0
0.8940332472711864,0.09270012088085336,1.0
-0.629858738948374,0.1617272835069735,0.0
-1.1400419761270166,0.6432087583560078,1.0
-0.3956613118344824,1.1946901034629658,1.0
-1.22634621564495,0.32823593348252905,1.0
0.9348216379925397,0.23520070500028165,0.0
-1.4464264327503054,-0.3644222320699755,1.0
0.39345321963052815,-1.2394614705880618,1.0
1.0435269709860355,0.1709270904611187,1.0
-0.5123653877956901,0.42886146672983005,0.0
-0.6477095194582719,-0.8849594491281632,1.0
1.1843974823404861,-0.28955563232642734,1.0
-0.4037172158644182,-0.19622090004782491,0.0
1.2562118393183546,0.7642264116510487,1.0
0.36837276866166363,0.61029052703372,0.0
-0.7830356914407886,0.039549829977104954,0.0
-1.5697663443794148,-0.383120536318576,1.0
0.7392254528235465,-0.22302035859292815,0.0
0.4373313193909053,-1.0072872590655417,0.0
-0.5464497548201659,1.1373329117770665,1.0
-0.39098675398368987,-1.1242667658213228,1.0
1.2822790439025482,-0.40993351122565985,1.0
1.0459930998971105,-0.8455663016088271,1.0
-0.5551206324015465,-0.39494961681455665,0.0
0.9663526652801788,-0.3551487448917577,0.0
-0.6607899660973272,-0.9720116529148733,1.0
-0.3238082088782483,0.5699062125102562,0.0
-0.19322896136537052,-0.5681878792714578,0.0
-0.29467050912046044,-0.7679816605836015,0.0
-0.3477423500135477,-0.9711527000168328,1.0
-0.07373318886984806,0.8419407385208277,0.0
0.43738006753406766,-0.2277963026269901,0.0
-1.0361460857159719,-0.03778220765585288,0.0
-0.9670807189048637,0.03291497182098923,1.0
-0.6104198068572975,0.9864043660426977,1.0
-1.0408575640534035,0.7821941145544852,1.0
1.3408588415829847,-0.8367595736762846,1.0
-0.8989587813905531,0.4341646764408246,0.0
-0.3463955044049848,-0.9388785938668768,1.0
0.4804498716842755,-0.03639957268435561,0.0
0.5574316600903324,-0.3132910699234784,0.0
-0.38345105055067785,0.8304489727498424,0.0
0.14667245365118486,0.6206603188216291,0.0
0.027638673704867875,0.010172589560977401,0.0
-0.14589884722316845,0.7923229226650823,0.0
-0.35010599862714753,-0.6774611564922884,0.0
-0.8499857618479816,0.005877153933340435,0.0
-0.6168737307511042,-1.0106938778177248,1.0
-0.6215496192118313,-0.22675233400354924,0.0
0.05336321212487445,1.3622851453189384,1.0
0.5117052383653519,-0.19923589544550413,0.0
0.5485543916843192,0.10266200475445432,0.0
0.9562001780642004,0.186537751019418,1.0
-0.26005185558694627,1.041230181094482,0.0
-1.166781957660142,0.028790820636763748,1.0
0.8765294258704301,0.036594746320859725,0.0
0.6618480845233258,-0.2729102518580885,0.0
0.03891493025584335,-1.207304363796828,1.0
-0.811213265702658,-0.9221248891887863,1.0
0.8649453078675642,-0.5990719487119353,1.0
-0.6296595498305495,-0.7433789854731802,1.0
0.6535606620848367,0.8995541742598944,0.0
0.9182158911719304,-1.1845765769146999,1.0
-0.27123241284950195,1.7799016337785116,1.0
-1.0306308858451358,-0.9386462227234997,1.0
0.9374966483579741,0.19970212742773527,0.0
-0.03850266875679026,-0.6911783455136872,0.0
-0.09175631935262472,0.7680946423432983,0.0
-0.33312910550568114,1.1812293103788334,1.0
0.6937479732349134,-0.029088923186730824,0.0
0.8916175621542637,0.5296211325934636,1.0
1.1584955921390152,-0.044379166369886716,1.0
0.2445871277754519,0.9250933240670036,0.0
0.8547717608663667,-0.5572992074589571,0.0
0.22017946377100248,-0.8725042805531122,0.0
0.5485497806782667,0.22768946583728125,0.0
0.5845953870812369,0.663072168426378,0.0
-0.03127382013530454,-0.9822959358039149,0.0
0.9110246581848371,0.0879979845491246,0.0
-0.14015738800481145,-1.272098672457469,1.0
-0.7524400898578937,-0.5871882055169767,0.0
0.9513929454755304,0.05825036059723423,1.0
-0.10242599564753717,-0.42549170498078825,0.0
0.7747434452772213,0.5730001944437451,1.0
-0.7687295517641963,0.5243874076800551,0.0
-0.37009506594383607,0.4038426186637999,0.0
0.14588355824969482,-0.40015532805272624,0.0
0.5606344378031392,-1.1048712272239052,1.0
-0.35273411688230716,-0.8347249702262732,0.0
-0.6167219908457567,-0.9971164714635277,1.0
-0.11556946922914522,-1.008768384338872,0.0
0.389093409686762,0.6805430306358569,1.0
-0.3170708553263501,0.72745848527894,0.0
1.1487252896305058,0.3411600297083883,1.0
0.657623109390512,0.4045581328294227,0.0
-1.1567774796881383,-0.1514367348131625,1.0
-0.6002722559211063,-0.46274932348812364,0.0
1.0108529638578985,0.3638306971991266,1.0
0.773856505118686,-0.22813242489595317,0.0
0.8726551481167217,-0.2756078961913092,1.0
1.2583107417863364,-0.443042466952168,1.0
-0.8890696543135128,-0.22036541529540513,0.0
0.3034740637718593,-0.5578622246765881,0.0
0.9355871315766616,-0.7320532104046045,1.0
-0.4337928761761455,-0.5735116607883285,0.0
0.5924938484929798,1.2390194332369049,1.0
1.669427201099341,0.10768566608171459,1.0
0.5500389154064328,0.5597174640289664,0.0
-0.6205487486404578,0.36824171041046033,0.0
-0.6993668544159347,-0.20165888886821187,0.0
-1.0273229187999837,-0.23168102995512332,1.0
0.21839698490555517,1.1664923367227686,1.0
-0.46021253553066144,0.568770826533638,0.0
0.8940797596379308,-0.3704063188716348,0.0
0.8264076154112205,-1.1840198944820253,1.0
-1.1353747906326845,-0.22385252785040813,1.0
-1.4018185055398433,0.4073093321559319,1.0
-0.3926859910926435,-0.6890114372941687,0.0
-1.0229524497384586,-0.42791503706465245,1.0
0.38948243777197095,1.2375360909926538,1.0
0.6551516287175073,1.1147358153656302,1.0
0.5998258717192149,0.1783850659468912,0.0
-0.23511004312977324,-0.5003086682732625,0.0
0.9093446049613724,-0.48166062958873956,1.0
0.4467004845490826,-0.4832912101768831,0.0
0.24296242747216434,-1.1738344182712244,1.0
0.9528820073425884,0.44841109044690264,0.0
-1.1529132404444702,0.060197265484326336,1.0
0.10644130238167088,0.7148328677493971,0.0
1.3090944554022952,0.6463012664757587,1.0
-0.7839716248194232,0.7676018920378977,1.0
-0.8142560002861889,0.7284861868533025,1.0
-0.6194306267956234,0.5093932953077616,0.0
0.169807451052923,1.042362870279817,1.0
-0.135279364250147,0.7838173722741649,0.0
-0.48477742287320463,-0.4473845526329543,1.0
0.06522959447565867,1.0939640695290367,1.0
0.3157203220730417,-1.0935974975007392,1.0
1.0747289476457438,-0.3989438287610879,1.0
-0.20712220069960502,-0.4944657721679187,0.0
0.9746892443813231,0.43764001257129764,1.0
0.7257843772090703,0.13907703411162942,0.0
-0.9003764401013907,0.20670767644590057,1.0
0.834907696553278,1.3951106951948367,1.0
0.2291230604984692,-0.6540366807215848,0.0
0.9249249072409427,1.088662571180977,1.0
0.9988299228994403,0.02786796287772384,0.0
0.9235302344705119,0.3683873263268923,1.0
1.465411572341248,-0.19085164089926535,1.0
0.8287224435942051,-0.6737978183433588,0.0
0.5871971457823921,-0.5227278418686416,0.0
0.01804148633613388,-1.141917609163119,1.0
-1.3121958512728418,-0.31867487068460176,1.0
0.1560645364616081,-0.7520382819832064,0.0
0.13861512257842806,-0.7443922456724119,0.0
-0.8892310740429341,1.1273925885624902,1.0
0.5527421654822341,-0.028494888758304027,0.0
-0.2722073065655597,1.0159866008328382,1.0
-0.8890478397832291,0.8011855150829998,1.0
-0.5550149556118819,0.5519354899873908,0.0
-0.7760112979197618,0.6585815288039141,0.0
-0.052671326917073255,-0.02891930243466593,0.0
0.5520570157650653,-0.5298003854688923,0.0
-0.7063563669995542,0.7498049616679945,1.0
0.679098218383964,-0.7681813213466047,0.0
-0.10119303435419343,0.7448034487218894,0.0
0.6047469588710443,1.1419088043185148,1.0
-0.1498468381142746,0.7806578811931612,0.0
-0.3934810463396829,-0.7215185778661504,0.0
0.6764438101592334,1.1590056460937828,1.0
0.645093040356649,-0.40017858686372276,0.0
-0.38454490342926284,0.949443107758946,0.0
1.0018382784300004,0.17949247480614705,0.0
0.09857993529666718,0.8682821642386361,0.0
-0.3145762440033384,0.7929946297792901,0.0
-0.9873827289118061,-0.5755944065281495,1.0
-0.6322306838374139,-0.22648910845830078,0.0
-1.0194722410818813,-0.4414705784878898,0.0
-0.856441229278051,0.8933305392697404,1.0
0.7793832040168875,0.4566301987049616,0.0
0.43819817124884664,0.7678895074821549,0.0
0.8866805256353875,-1.0923929987027112,1.0
0.4676849524191291,0.5011792675861658,0.0
-0.6070661474596767,-0.7132373876647813,0.0
-1.1617226647511605,0.7136008625959859,1.0
0.9288542223080942,0.9940740180036882,1.0
0.16283818080418774,1.3250075093431357,1.0
0.9552531560726484,0.23776273339332119,0.0
-0.30501580927159117,-0.946762620639214,0.0
-0.02114546332862684,-0.7765747356888848,1.0
-0.09884167674974617,-0.9799926312925806,1.0
0.24577056140547815,-1.2989521008333793,1.0
1.0455575354714892,0.025831876697164052,1.0
1.0167357492490872,-0.042538809478263884,0.0
0.428993253952569,-1.189686122783974,1.0
0.2937682517325143,0.48092481565281353,0.0
-0.6148968238327644,0.540361718372266,0.0
-0.44960626809310833,0.6284557164850365,0.0
0.4797549913220497,0.579032599599012,0.0
0.31561679538264964,1.0089589039667874,0.0
0.371219094262921,0.8947134993640503,0.0
0.5052545398834297,1.0014273164700924,0.0
-1.145980163077625,0.7878583506103788,1.0
-0.5573208147576783,-1.5962522960623797,1.0
0.5802043248235934,0.8625124693769814,0.0
0.6571810487797374,-0.5440498053616277,0.0
-0.9974129516495319,0.5271129461251499,1.0
0.17544402873345216,-1.191532409554508,1.0
0.18038404787832288,1.4050700309865543,1.0
0.6300418365177293,0.9539216194194303,1.0
-0.38891360709840317,-0.8077290585796122,0.0
-1.1026507672087644,-0.47116980126481006,0.0
-1.1920204784163422,-0.4699985404423254,1.0
0.6147066937275221,-1.042188638650566,1.0
0.27286823462436033,-0.6715948515130363,0.0
0.35265856437332865,0.2904699214161571,0.0
0.4177827209245522,-0.3733061571365818,0.0
0.2270611408143574,-0.8914885753879178,1.0
-0.029250579408437546,-0.3003293922797647,0.0
-0.49288175519186145,-0.9926252700783725,1.0
-1.2382750601040047,0.6355420737541488,1.0
-0.3460200685163037,-0.3546982410488886,0.0
0.8533695352448499,0.7707379924124952,1.0
-1.070045539455858,-0.914779510934091,1.0
-0.7104133570294537,-0.5099860649539872,0.0
-0.6314270608670778,-0.455318438948124,0.0
-0.3152233029341488,-0.8354580701319635,0.0
-0.6296665875601766,0.609487599074258,0.0
0.5637894306866197,-0.11258809435258207,0.0
0.017466249563863417,-1.4829024557257175,1.0
-0.8837956681012853,-0.7211167591224001,1.0
0.24270237490416685,1.2187497876840174,1.0
1.3455214178057586,-0.38992918295020473,1.0
-0.37944529754078443,-0.21491255462018255,0.0
-0.504440847130883,0.7897460027724278,0.0
0.7099851738907967,-0.24230180093520426,0.0
-1.2370260086728844,-0.5227572142147839,1.0
0.4824297500742857,1.3069318503676746,1.0
0.8082138966740858,-0.4302516148683766,0.0
0.23812426950759982,0.5963849881600879,0.0
0.18090603268948205,-1.1191351125861406,1.0
-0.6758534905178606,0.8267852408466932,1.0
0.6499402252894242,0.5106309704642022,0.0
-0.7709607028490254,0.2858097431438774,1.0
-0.6196145734887133,-1.139063680435273,1.0
0.20274072077270988,1.3282980785068057,1.0
0.8802531619891291,-0.32286824807751263,0.0
-0.8669846458327601,0.47022857783622457,0.0
0.6258860795654412,-0.4054211990149761,0.0
0.21250623730405127,0.851059636329677,0.0
0.232925647151627,-0.5665448775501668,0.0
-0.6273009273090705,-1.0318257112500202,1.0
0.38571393864725584,-1.1221528926073538,1.0
0.5079888557203314,-0.15777854727127105,0.0
0.6713611469466475,0.876230488497627,0.0
-0.03592145946274807,-0.6925446766280449,0.0
-1.375212256138316,-0.09793659777361768,1.0
-0.26472824871427914,0.591295507760801,0.0
-0.7305918426422494,-0.7569924171275234,1.0
-0.4751314603920226,-0.22327987593076853,0.0
-0.8018998651329713,0.2128752757241528,0.0
-0.9889225151587653,0.800366692497364,1.0
0.9759473826540366,-0.59445886736921,1.0
0.03722127627258237,-0.8599728502415654,0.0
-0.48936015973130914,-1.0973417135816237,1.0
-0.6312027697584983,-0.3011702563149518,0.0
0.577049677171766,-0.5524845956659873,0.0
-0.7096623492657284,-0.2463233080300529,0.0
0.5680007142070279,0.26732194916860347,0.0
0.998361231085828,0.19311309868746768,1.0
0.9048335214377144,-0.5379132835568924,0.0
-0.0032697868200318473,1.2327304761136133,1.0
-0.09368359817917632,0.1380775644428945,0.0
-0.6035845611657976,-0.4942333743521422,0.0
-0.15396268535840424,-0.16156354616670718,0.0
0.09193918707951379,-0.8048898508579133,0.0
0.4142850629576782,0.5174975855598823,0.0
0.4533319671145286,0.5097568006913834,0.0
0.9296157101267958,-0.16027322384451503,1.0
